x,y,sentiment
0.014899513811407417,0.029377131707996884,positive
0.013351531844225321,0.026206011802364863,positive
0.1060414278639428,0.1954381328336885,negative
0.12205713870554873,0.1635210679613594,positive
0.13802497037907466,0.07548089658544832,positive
0.040285838655995505,0.04515784517681111,negative
0.04064473748131485,0.08237510319888168,positive
0.01492649593985873,0.027177798316146695,negative
0.09275903176083788,0.19278140881879055,positive
0.127520287794873,0.18712916101741178,positive
0.07233594538388556,0.11216517647610487,positive
0.048432942836794814,0.0743025531224679,negative
0.10375075229317009,0.20267295227869386,positive
0.09807604497639091,0.18845372469718624,positive
0.07139582691179956,0.17625371643603355,positive
0.0462028633678375,0.06866363771587361,negative
0.08818628243783921,0.1753698045843406,positive
0.07873020940466123,0.1609543431460645,positive
0.08803382049678815,0.18455548610744568,positive
0.06828480005098657,0.14650802831489637,negative
0.2175034738124285,0.0636314306636234,negative
0.09761698748100482,0.19097288171353607,positive
0.06146824006066882,0.12220669901071304,positive
0.0719320136408577,0.16558221191598332,positive
0.12302067580074454,0.06473154871027624,positive
0.009427703187617934,0.020516533997424417,positive
0.19657146529085145,0.18556056924969297,positive
0.07539969204098404,0.15790171163975544,positive
0.03757887126910873,0.0929562645108082,positive
0.20305765776756074,0.14951876485306204,positive
0.0960179241846984,0.1884433821894239,positive
0.165500651926546,0.21621466522765045,positive
0.14523332800829575,0.12216682608076156,positive
0.023343678565494425,0.03619578292020009,negative
0.17448255088950665,0.05626548597563922,positive
0.055814211568892734,0.0691218705424064,positive
0.03690953932265633,0.05163847186246613,negative
0.013698152833160844,0.026280546561839497,positive
0.1131270429971038,0.30638407106179627,positive
0.17342236511725817,0.27497517430252727,positive
0.035502626373441044,0.06335835720158739,positive
0.023883364707986708,0.04556927806429227,positive
0.12513542049270773,0.11591586620636529,positive
0.21807177599396896,0.01477767615553318,positive
0.016510572667355602,0.026247552122381494,negative
0.07200870803601174,0.14919918266139243,positive
0.18960671640336754,0.13965373404011547,positive
0.040554676322138265,0.06306670859070203,positive
0.11811737598292402,0.09862833514836164,positive
0.1475905054855326,0.18657033882422494,positive
0.2162724901806322,0.051375200453081596,positive
0.0500991279632404,0.13048224147361517,positive
0.08127221156582365,0.14081244091708034,negative
0.07611002995705461,0.12303570926073129,positive
0.07968912637837212,0.17865035025154916,positive
0.04818914553089258,0.09878028014833742,neutral
0.05753052045371509,0.12447470182858207,positive
0.1278453736001455,0.19747758162526363,positive
0.013678620893171716,0.023966295200056727,positive
0.06917328855920465,0.08771984854784567,negative
